sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
s_27958	IST1	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_53438	SPDYC	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_45128	PTPN18	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_39135	OR2T8	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_16417	DNAJC13	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_50127	SETD7	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_47970	RP11-6F2.7	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_29117	KIAA0284	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_41474	PGBD2	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_17709	EHMT2	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_48098	RPH3AL	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_33131	MCF2	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_40137	PAM	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_43789	PQLC2	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_64930	ZSCAN30	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_51904	SLC39A8	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_2509	ANKRD23	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_52206	SLC7A14	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_29841	KLHL8	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_41294	PER2	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_19006	EXOSC3	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_58256	TNPO2	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_62361	YAE1D1	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_41955	PIK3CD	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_55577	TBC1D30	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_4898	BAG4	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_36143	NAV2	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_40521	PCDH7	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_38169	NTRK2	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_18119	EMID1	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_13067	COMT	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_1101	ADAMTSL4	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_43837	PRAMEF16	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_23618	GPN3	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_21231	FLT4	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_32160	LYL1	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_40510	PCDH19	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_31587	LRP8	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_63034	ZFP64	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_41347	PEX19	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_6849	C18orf21	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_52784	SNIP1	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_52587	SMG5	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_27324	IL37	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_15655	DENND4A	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_58962	TRIM50	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_9710	CCDC40	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_51872	SLC39A14	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_21627	FRMD8	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_54092	ST3GAL3	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_59160	TROVE2	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_13091	COPG1	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_23236	GNAS	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_41084	PDIA4	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_5437	BIN2	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_10405	CD38	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_58485	TP73	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_26862	IGFBP5	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_19747	FAM195B	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_57429	TMEM2	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_52574	SMCR8	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_51555	SLC28A1	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_27266	IL2RA	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_16867	DRGX	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_14425	CXCL6	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_61344	VPS13D	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_15385	DDX23	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_63755	ZNF362	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_48073	RPE	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_47394	RIPPLY1	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_30755	LDLRAP1	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_56873	TM4SF18	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_1212	ADD1	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_32657	MAP3K7	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_50692	SIGLEC10	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_16175	DLX1	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_9196	CASP10	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_15867	DHRS3	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_40392	PAX3	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_21887	FZD8	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_15679	DEPDC1	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_35396	MUC21	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_35836	MYPOP	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_28750	KCNK18	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_21895	G0S2	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_40936	PDE4A	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_50112	SETD3	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_62098	WNT5B	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_63934	ZNF445	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_43629	PPP1R42	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_37451	NOL4	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_56646	TIMD4	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_15017	DBF4	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_62845	ZDHHC11	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_33565	METTL11B	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_43354	PPFIA1	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_11153	CELF4	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_42068	PISD	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_36825	NFATC2	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_4406	ATP5S	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_45113	PTPN12	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_41138	PDLIM5	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_56167	TEX13B	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_45707	RAB3C	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_14021	CSTA	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_33218	MCRS1	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_64627	ZNF772	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_53535	SPINK1	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_52617	SMO	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_43542	PPP1R14A	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_12120	CLCN7	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_14439	CXCR4	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_52421	SLITRK4	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_59311	TSEN54	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_40055	PAGE2B	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_58211	TNKS2	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_17440	EDNRA	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_18767	ESRRA	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_4224	ATN1	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_6639	C16orf62	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_15482	DDX6	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_47216	RHOC	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_5618	BOK	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_24664	HADHB	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_3145	AQP7	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_48066	RPAP3	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_33750	MFSD2B	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_55844	TCF4	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_59859	TULP1	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_41807	PIAS1	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_20686	FCGR1A	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_48512	RSC1A1	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_17195	DYRK1B	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_42467	PLEKHA5	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_37430	NODAL	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_4837	B4GALT5	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_34503	MPND	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_32434	MAGI3	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_35796	MYOF	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_8910	CAMK2B	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_49354	SCN7A	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_48438	RREB1	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_41772	PHYHIPL	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_27183	IL1RN	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_54942	SYNDIG1	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_21845	FXYD5	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_64898	ZSCAN10	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_64652	ZNF780A	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_20269	FANCC	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_30538	LARP7	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_64871	ZPBP	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_32	AADACL2	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_40016	PADI2	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_27571	INS	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_19605	FAM173B	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_56415	TGS1	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_29897	KLK8	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_34406	MORF4L2	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_4972	BARHL2	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_51613	SLC2A6	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_40004	PACSIN2	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_49570	SDR9C7	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_20794	FEM1C	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_28004	ITGA3	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_17432	EDN2	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_50491	SH3KBP1	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_15897	DHX16	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_55862	TCF7L2	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_21736	FTSJ1	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_1834	AKR1B10	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_28650	KCNIP1	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_52017	SLC4A2	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_19699	FAM189B	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_37048	NIPA1	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_27265	IL2RA	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_47144	RHAG	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_22537	GDF5	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_27330	IL4I1	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_9925	CCL1	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_37151	NKX2-5	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_35519	MYBPC1	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_10381	CD300LG	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_3881	ASB4	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_62275	XPC	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_44739	PSMB8	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_54645	SUCNR1	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_60169	UBE2H	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_59332	TSHB	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_24129	GRIN2D	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_40487	PCDH11X	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_59717	TTLL6	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_19048	EXTL2	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_16675	DOPEY1	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_40227	PAQR5	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_9584	CCDC149	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_1609	AHCY	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_57016	TMED10	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_17959	ELF5	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_2464	ANKRD10	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_32012	LTBP1	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_26858	IGFBP4	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_10582	CDC14B	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_5253	BCO2	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_63746	ZNF354B	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
